mCO2,cost_specific,consumer_cost,fuel_penalty,energy_deficit,Name
211810.1568481139,160.9999647064616,59.019235341616046,0.27402167280121476,175681.0441517881,Lugnvik KVV
213454.0673719995,121.91661208865753,42.32383126409146,0.21664394971944806,139972.97992976822,Lugnvik KVV
208866.18247700742,138.70543819527592,50.554943267966735,0.28115982033966674,177752.04059873155,Lugnvik KVV
206554.4979435225,134.54422212873823,49.68705763536019,0.30980930857885364,193696.74743937133,Lugnvik KVV
205914.72301875794,116.85343660945809,39.56222107836511,0.23401333273202138,145854.9627559171,Lugnvik KVV
210814.29475580718,173.4982395898889,60.20632163308716,0.22842997763967057,145762.6858522433,Lugnvik KVV
214073.78259921932,153.6037011690953,53.627574038654856,0.21609744543961015,140025.2397298262,Lugnvik KVV
207573.73610187432,232.0362848146274,83.12870265557754,0.2718655272017602,170812.54101607,Lugnvik KVV
209522.3965067684,160.91126529644933,58.19697729436134,0.2748128375078068,174285.26783929375,Lugnvik KVV
212724.32427228263,183.85640544303888,61.98829245018553,0.1925168956275741,123959.32757415905,Lugnvik KVV
257520.9379583109,149.64707891747523,55.52146887331755,0.28356818007165363,216248.3763428958,Lugnvik KVV
259519.62105420287,110.98676999176338,38.95341131412135,0.22540872374746904,173230.2500869367,Lugnvik KVV
253941.62404506822,129.44861502149777,47.60120129057376,0.28766055153157777,216320.16993776322,Lugnvik KVV
251131.05453232458,124.17211921090366,46.525502068588956,0.32070288796506863,238498.74882135587,Lugnvik KVV
250353.20968692502,107.27301449270462,36.62204127535739,0.2408785890398985,178580.55823988115,Lugnvik KVV
256310.15872135552,158.6441974179517,55.5139069242608,0.23561314794554555,178833.20307674733,Lugnvik KVV
260273.07711577945,142.83499768318487,50.282226550679624,0.22270392248812482,171648.46612926325,Lugnvik KVV
252370.2546275772,217.83732014972642,78.28322439457799,0.28110578092038013,210082.9256036237,Lugnvik KVV
254739.45572113193,153.68459295163808,56.073866427017094,0.28174993311242486,212541.06484515552,Lugnvik KVV
258632.39198877875,168.26224107504518,57.18761501198667,0.19833941327178511,151905.9393220997,Lugnvik KVV
126472.79011066082,206.08852999523026,74.1181721883387,0.25333141789839797,102625.91011336926,Lugnvik KVV
127454.37642239365,164.45182847398382,56.07496100289357,0.19724138097135574,80523.68757373407,Lugnvik KVV
124714.92987265952,173.46582629528652,61.54284283284811,0.26100418813596415,104264.57831572402,Lugnvik KVV
123334.61271905318,175.60680406575125,63.5389755304441,0.28873431127475097,114065.48151580709,Lugnvik KVV
122952.60025571399,153.54196843847183,51.314780585270874,0.2175183681063098,85665.21758021186,Lugnvik KVV
125878.15641011645,230.6810979697331,78.4471204720151,0.21195974347287114,85462.30992498214,Lugnvik KVV
127824.41115078842,195.46356796161587,66.71099751288331,0.1991115892584695,81523.19795286813,Lugnvik KVV
123943.20437297678,289.75258886528366,101.00068554251813,0.2515990904590685,99885.5476024747,Lugnvik KVV
125106.7581989713,189.42175207583796,67.28983733003841,0.25500329424734014,102187.41889519201,Lugnvik KVV
127018.64356019962,242.74120504041755,80.58455634057032,0.1764698362280489,71797.41717450519,Lugnvik KVV
183392.82524336138,194.80168621336415,74.85111842377484,0.31564303507472274,159318.41870958946,Lugnvik KVV
184816.1818940005,153.3404108038119,56.57708542584841,0.26600058619986944,135303.80910569656,Lugnvik KVV
180843.8267184775,166.26541898930319,63.130711405975205,0.3171807278049739,157869.38425727666,Lugnvik KVV
178842.28739677637,163.60716498026082,64.26204718206827,0.36191156521100987,178139.4523969944,Lugnvik KVV
178288.3473368737,142.7811089068993,50.359492762205115,0.2727617378213517,133842.43942009172,Lugnvik KVV
182530.57215135382,213.81960537284644,77.22995361048984,0.26826466173485713,134767.91760242276,Lugnvik KVV
185352.75354881337,189.2925030595692,68.98404867325432,0.2556790448377908,130431.23692403738,Lugnvik KVV
179724.78032458256,279.71915054437125,104.0391937851407,0.31160807226280174,154136.00432465848,Lugnvik KVV
181412.0003446766,190.84584842460384,71.84888029606135,0.31118444908212967,155371.49097203513,Lugnvik KVV
184184.34416369325,227.07376323964297,79.96256230932534,0.22959965424778672,116388.85003404396,Lugnvik KVV
186712.09186609127,167.41572387279123,60.489655910553616,0.2631847142029291,152440.77991335187,Lugnvik KVV
188161.21015825824,128.36798206055806,44.32146927149445,0.20647937592926685,120524.35945222114,Lugnvik KVV
184116.95846262746,143.42043056074738,51.56331431572339,0.2709934059444773,154782.0416156956,Lugnvik KVV
182079.1928455094,140.81167166825878,51.677716939214534,0.29887541357198594,168817.92780977365,Lugnvik KVV
181515.22690400868,122.83917529771973,41.23524844880665,0.2272743861378902,127976.90762140484,Lugnvik KVV
185834.23266787507,183.02202088501863,63.02916873978301,0.22214651119854326,128065.83083317408,Lugnvik KVV
188707.49334012877,159.70068777627853,55.187672759531445,0.20836623674701243,121978.85418136035,Lugnvik KVV
182977.6582047135,239.61916686794333,84.6228132602844,0.2612379880060402,148286.78552437294,Lugnvik KVV
184695.41558683608,163.79076714743732,58.45809013615807,0.2648523435894663,151749.75252843022,Lugnvik KVV
187517.9366594775,192.8202200326948,64.28457081552267,0.18460604100524325,107388.25363214314,Lugnvik KVV
159217.46683044662,199.40615584025548,74.72740804659949,0.29175818208749743,134566.37441315156,Lugnvik KVV
160453.19260112656,156.41949427818182,55.41922254618078,0.23320580630996104,108395.31687506518,Lugnvik KVV
157004.48446568943,168.97815331176633,62.21147589176272,0.29498536940613873,134163.79394529058,Lugnvik KVV
155266.79369103725,167.84188081762883,63.54738124124452,0.3287892387224638,147883.24668171754,Lugnvik KVV
154785.8755689866,146.36614934604816,50.377926170513604,0.24778774879675175,111105.08998782036,Lugnvik KVV
158468.8783679809,219.26098913340732,77.34536726436389,0.24271058321480637,111418.03506727566,Lugnvik KVV
160919.0318701327,190.30592907892,67.59798798139809,0.2300307669125066,107229.9579503527,Lugnvik KVV
156032.95391717824,284.012578211799,103.07612402918643,0.2890951234512973,130671.20425049351,Lugnvik KVV
157497.75984526463,190.44735679217047,70.18543363313167,0.28967057178703315,132160.46404134584,Lugnvik KVV
159904.64549883988,231.91033695463625,79.54199925709246,0.20519082186674306,95047.74312548815,Lugnvik KVV
